id,mask_rle
TEST_1713_class_8,-1
TEST_1713_class_9,-1
TEST_1713_class_10,-1
TEST_1713_class_11,271 141 1231 141 2200 137 3160 137 4120 137 5088 129 6048 129 7012 125 7972 125 8932 125 9897 120 10857 120 11825 112 12785 112 13750 111 14710 111 15670 111 16630 111 17590 111 18550 115 19510 115 20470 115 21430 115 22390 115 23354 116 24314 116 25274 116 26234 116 27194 116 28158 116 29118 116 30078 116 31038 116 31998 116 32954 124 33914 124 34874 124 35834 124 36794 124 37754 128 38714 128 39687 120 40647 120 41620 111 42580 111 43540 111 44508 99 45468 99 46462 9 47422 9 48382 9
TEST_1714_class_0,532 5 1492 5 2452 5 3412 5 4372 5 5332 5 6292 5 12087 30 13047 30 14002 39 14962 39 15922 39 16882 39 17842 39 18798 47 18987 8 19012 13 19758 47 19947 8 19972 13 20718 47 20907 8 20932 13 21627 13 21678 47 21841 86 22587 13 22638 47 22801 86 23542 30 23598 52 23748 112 24502 30 24558 52 24708 112 25462 30 25518 52 25668 112 26418 43 26478 64 26611 137 27378 43 27438 64 27571 137 28334 64 28402 82 28510 167 29294 64 29362 82 29470 167 30250 360 31210 360 32170 360 33121 381 34081 381 35037 424 35997 424 36957 424 37912 463 38397 4 38872 463 39357 4 39794 527 40754 527 41332 120 41461 34 41697 544 42292 120 42421 34 42657 544 43252 120 43381 34 43617 557 44200 227 44534 600 45160 227 45494 472907
TEST_1714_class_1,-1
TEST_1714_class_2,-1
TEST_1714_class_3,-1
TEST_1714_class_4,-1
TEST_1714_class_5,-1
TEST_1714_class_6,-1
TEST_1714_class_7,1 531 794 698 1754 698 2714 698 3674 698 4634 698 5590 702 6550 707 7510 707 8470 707 9430 707 10385 712 11345 707 12305 707 13265 703 14221 707 15181 707 16141 699 17101 699 18061 694 19025 690 19985 690 20945 682 21927 660 22887 655 23860 642 24820 642 25780 638 26748 630 27708 626 28677 617 29637 613 30610 600 31570 600 32530 591 33502 579 34462 575 35461 536 36421 536 37381 531 38375 22 38401 471 39335 22 39361 433 40321 433 41281 51 41452 9 41495 202 42241 51 42412 9 42455 202 43201 51 43372 9 43415 202 44174 26 44427 107 45134 26 45387 107
TEST_1714_class_8,-1
TEST_1714_class_9,-1
TEST_1714_class_10,-1
TEST_1714_class_11,537 257 1497 257 2457 257 3417 257 4377 257 5337 253 6297 253 7257 253 8217 253 9177 253 10137 248 11097 248 12052 35 12117 188 13012 35 13077 188 13968 34 14041 180 14928 34 15001 180 15888 34 15961 180 16840 42 16921 180 17800 42 17881 180 18755 43 18845 142 18995 17 19715 43 19805 142 19955 17 20675 43 20765 142 20915 17 21640 38 21725 116 22600 38 22685 116 23572 26 23650 98 24532 26 24610 98 25492 26 25570 98 26461 17 26542 69 27421 17 27502 69 28398 4 28484 26 29358 4 29444 26
TEST_1715_class_0,1 99 151 287 472 48 550 72 635 30 961 99 1111 287 1432 48 1510 72 1595 30 1921 103 2071 296 2384 64 2470 120 2881 103 3031 296 3344 64 3430 120 3841 103 3991 296 4304 64 4390 120 4801 103 4951 300 5260 210 5761 103 5911 300 6220 210 6721 111 6871 523 7681 111 7831 523 8641 111 8791 523 9601 120 9751 527 10561 120 10711 527 11521 124 11667 535 12481 124 12627 535 13441 133 13582 540 14401 133 14542 540 15361 133 15502 540 16321 686 17281 686 18241 686 19201 686 20161 686 21121 690 22081 690 23041 694 24001 694 24961 694 25921 699 26881 699 27841 703 28801 703 29761 707 30721 707 31681 707 32641 707 33601 707 34561 711 35521 711 36481 711 37441 724 38182 13 38401 724 39142 13 39361 767 40321 767 41281 780 42241 780 43201 780 44161 789 45121 789 46081 801 47041 801 48001 801 48961 806 49921 806 50881 810 51841 810 52801 814 53761 814 54721 814 55681 819 56641 819 57601 827 58561 827 59521 827 60481 836 61441 836 62401 857 63361 857 64321 857 65281 874 66241 874 67201 896 68161 896 69121 921 70081 921 71041 921 72001 930 72961 930 73921 939 74881 939 75841 939 76801 956 77761 956 78721 388924 467662 943 468622 943 469582 943 470542 943 471502 943 472467 938 473427 938 474387 938 475347 938 476307 938 477271 934 478231 934 479195 930 480155 926 481120 921 482080 921 483040 917 484012 905 484972 900 485941 891 486901 891 487861 883 488834 870 489794 870 490758 866 491718 862 492682 858 493642 858 494602 853 495567 848 496527 840 497495 832 498455 832 499415 827 500380 822 501340 775 502141 13 502308 767 503101 13 503268 767 504061 13 504228 767 505197 758 506157 754 507125 746 508085 750 509041 754 510001 754 510961 784 511887 17 511912 793 512847 17 512872 798 513772 18 513798 832 514732 18 514758 832 515692 18 515718 832 516592 22 516635 875 517552 22 517595 806
TEST_1715_class_1,-1
TEST_1715_class_2,100 51 447 25 520 30 622 13 665 296 1060 51 1407 25 1480 30 1582 13 1625 296 2024 47 2367 17 2448 22 2590 291 2984 47 3327 17 3408 22 3550 291 3944 47 4287 17 4368 22 4510 291 4904 47 5251 9 5470 291 5864 47 6211 9 6430 291 6832 39 7394 287 7792 39 8354 287 8752 39 9314 287 9721 30 10278 283 10681 30 11238 283 11645 22 12202 279 12605 22 13162 279 13574 8 14122 279 14534 8 15082 279 15494 8 16042 279 17007 274 17967 274 18927 274 19887 274 20847 274 21811 270 22771 270 23735 266 24695 266 25655 266 26620 261 27580 261 28544 257 29504 257 30468 253 31428 253 32388 253 33348 253 34308 253 35272 249 36232 249 37192 249 38165 17 38195 206 39125 17 39155 206 40128 193 41088 193 42061 180 43021 180 43981 180 44950 171 45910 171 46882 159 47842 159 48802 159 49767 154 50727 154 51691 150 52651 150 53615 146 54575 146 55535 146 56500 141 57460 141 58428 133 59388 133 60348 133 61317 124 62277 124 63258 103 64218 103 65178 103 66155 86 67115 86 68097 64 69057 64 70042 39 71002 39 71962 39 72931 30 73891 30 74860 21 75820 21 76780 21 77757 4 78717 4
TEST_1715_class_3,-1
TEST_1715_class_4,-1
TEST_1715_class_5,-1
TEST_1715_class_6,-1
TEST_1715_class_7,467645 17 468605 17 469565 17 470525 17 471485 17 472445 22 473405 22 474365 22 475325 22 476285 22 477245 26 478205 26 479165 30 480125 30 481081 39 482041 39 483001 39 483957 55 484917 55 485872 69 486832 69 487792 69 488744 90 489704 90 490664 94 491624 94 492580 102 493540 102 494500 102 495455 112 496415 112 497367 128 498327 128 499287 128 500242 138 501202 138 502115 26 502154 154 503075 26 503114 154 504035 26 504074 154 504995 202 505955 202 506911 214 507871 214 508835 206 509795 206 510755 206 511745 142 511904 8 512705 142 512864 8 513670 102 513790 8 514630 102 514750 8 515590 102 515710 8 516550 42 516614 21 517510 42 517574 21
TEST_1715_class_8,-1
TEST_1715_class_9,-1
TEST_1715_class_10,-1
TEST_1715_class_11,438 9 1398 9
TEST_1716_class_0,172 506 824 137 1132 506 1784 137 2080 527 2744 137 3040 527 3704 137 4000 527 4664 137 4955 540 5624 137 5915 540 6584 137 6867 548 7544 137 7827 548 8504 137 8787 548 9464 137 9742 558 10420 141 10702 558 11380 141 11654 570 12340 141 12614 570 13300 141 13565 583 14255 146 14525 583 15215 146 15485 583 16175 146 16437 595 17135 146 17397 595 18095 146 18352 605 19055 146 19312 605 20015 146 20272 605 20975 146 21125 35 21202 639 21931 150 22085 35 22162 639 22891 197 23114 656 23847 201 24074 656 24807 201 25034 656 25767 492634
TEST_1716_class_1,-1
TEST_1716_class_2,1 171 961 171 1921 159 2881 159 3841 159 4801 154 5761 154 6721 146 7681 146 8641 146 9601 141 10561 141 11521 133 12481 133 13441 124 14401 124 15361 124 16321 116 17281 116 18241 111 19201 111 20161 111 21121 4 21160 42 22081 4 22120 42 23088 26 24048 26 25008 26
TEST_1716_class_3,-1
TEST_1716_class_4,-1
TEST_1716_class_5,-1
TEST_1716_class_6,-1
TEST_1716_class_7,-1
TEST_1716_class_8,-1
TEST_1716_class_9,-1
TEST_1716_class_10,-1
TEST_1716_class_11,678 146 1638 146 2607 137 3567 137 4527 137 5495 129 6455 129 7415 129 8375 129 9335 129 10300 120 11260 120 12224 116 13184 116 14148 107 15108 107 16068 107 17032 103 17992 103 18957 98 19917 98 20877 98 21841 90 22801 90 23770 77 24730 77 25690 77
TEST_1717_class_0,1 518400
TEST_1717_class_1,-1
TEST_1717_class_2,-1
TEST_1717_class_3,-1
TEST_1717_class_4,-1
TEST_1717_class_5,-1
TEST_1717_class_6,-1
TEST_1717_class_7,-1
TEST_1717_class_8,-1
TEST_1717_class_9,-1
TEST_1717_class_10,-1
TEST_1717_class_11,-1
TEST_1718_class_0,1 518400
TEST_1718_class_1,-1
TEST_1718_class_2,-1
TEST_1718_class_3,-1
TEST_1718_class_4,-1
TEST_1718_class_5,-1
TEST_1718_class_6,-1
TEST_1718_class_7,-1
TEST_1718_class_8,-1
TEST_1718_class_9,-1
TEST_1718_class_10,-1
TEST_1718_class_11,-1
TEST_1719_class_0,387 30 421 399 1347 30 1381 399 2307 437 3267 437 4227 437 5182 446 6142 446 7098 450 8058 450 9018 450 9978 454 10938 454 11868 489 12828 489 13775 510 14735 510 15695 510 16655 515 17615 515 18520 4 18567 523 19480 4 19527 523 20440 4 20487 523 21395 609 22355 609 23302 639 24262 639 25222 639 26165 690 27125 690 28038 750 28998 750 29937 784 30897 784 31857 784 32800 801 33760 801 34715 806 35675 806 36635 806 37591 810 38551 810 39507 814 40467 814 41422 819 42382 819 43342 819 44294 827 45254 827 46184 857 47144 857 48104 857 49055 866 50015 866 50967 874 51927 874 52882 879 53842 879 54802 879 55754 887 56714 887 57661 900 58621 900 59581 458820
TEST_1719_class_1,-1
TEST_1719_class_2,18 9 82 30 284 13 305 82 417 4 820 17 880 60 978 9 1042 30 1244 13 1265 82 1377 4 1780 17 1840 60 2002 26 2204 103 2744 17 2800 42 2962 26 3164 103 3704 17 3760 42 3922 26 4124 103 4664 17 4720 42 4882 22 5088 94 5628 17 5684 34 5842 22 6048 94 6588 17 6644 34 6802 18 7021 77 7548 17 7608 17 7762 18 7981 77 8508 17 8568 17 8722 18 8941 77 9468 17 9528 17 9682 18 9905 73 10432 18 10642 18 10865 73 11392 18 11607 4 11834 17 11855 13 12357 8 12567 4 12794 17 12815 13 13317 8
TEST_1719_class_3,-1
TEST_1719_class_4,-1
TEST_1719_class_5,-1
TEST_1719_class_6,-1
TEST_1719_class_7,112 159 297 8 1072 159 1257 8 2032 78 2118 30 2170 21 2992 78 3078 30 3130 21 3952 78 4038 30 4090 21 4921 51 5007 8 5058 9 5881 51 5967 8 6018 9 6850 30 7810 30 8770 30 9734 17 10694 17 23161 9 24121 9 25081 9 26032 22 26992 22 27948 30 27991 13 28908 30 28951 13 29868 30 29911 13 30828 30 30871 13 31788 30 31831 13 32744 34 32791 9 33704 34 33751 9 34660 42 34711 4 35620 42 35671 4 36580 42 36631 4 37535 56 38495 56 39455 52 40415 52 41375 47 42335 47 43295 47 44255 39 45215 39 46175 9 47135 9 48095 9
TEST_1719_class_8,-1
TEST_1719_class_9,-1
TEST_1719_class_10,-1
TEST_1719_class_11,1 17 27 55 271 13 837 43 940 38 987 55 1231 13 1797 43 1900 102 2028 4 2110 8 2148 22 2191 13 2761 39 2842 120 2988 4 3070 8 3108 22 3151 13 3721 39 3802 120 3948 4 4030 8 4068 22 4111 13 4681 39 4762 120 4904 17 4972 35 5015 43 5067 21 5645 39 5718 124 5864 17 5932 35 5975 43 6027 21 6605 39 6678 124 6820 30 6880 141 7565 43 7625 137 7780 30 7840 141 8525 43 8585 137 8740 30 8800 141 9485 43 9545 137 9700 34 9751 154 10450 192 10660 34 10711 154 11410 197 11611 223 11851 4 12365 202 12571 223 12811 4 13325 450 14285 450 15245 450 16205 450 17170 445 18130 390 18524 43 19090 390 19484 43 20050 390 20444 43 21010 385 22004 351 22964 197 23170 132 23941 180 24130 132 24901 180 25090 132 25861 171 26054 111 26855 137 27014 111 27815 133 27978 13 28004 34 28788 120 28938 13 28964 34 29748 120 29898 13 29924 13 30721 107 30858 13 30884 13 31681 107 31818 13 31844 13 32641 103 32778 13 33601 103 33738 13 34561 99 34702 9 35521 99 35662 9 36481 99 36622 9 37441 94 38401 94 39361 94 40321 94 41281 94 42241 94 43201 94 44161 94 45121 94 46081 94 47041 94 48001 94 48961 94 49921 94 50881 86 51841 86 52801 81 53761 81 54721 81 55681 73 56641 73 57601 60 58561 60 59521 60
TEST_1720_class_0,1 518400
TEST_1720_class_1,-1
TEST_1720_class_2,-1
TEST_1720_class_3,-1
TEST_1720_class_4,-1
TEST_1720_class_5,-1
TEST_1720_class_6,-1
TEST_1720_class_7,-1
TEST_1720_class_8,-1
TEST_1720_class_9,-1
TEST_1720_class_10,-1
TEST_1720_class_11,-1
TEST_1721_class_0,1 518400
TEST_1721_class_1,-1
TEST_1721_class_2,-1
TEST_1721_class_3,-1
TEST_1721_class_4,-1
TEST_1721_class_5,-1
TEST_1721_class_6,-1
TEST_1721_class_7,-1
TEST_1721_class_8,-1
TEST_1721_class_9,-1
TEST_1721_class_10,-1
TEST_1721_class_11,-1
TEST_1722_class_0,1 266 961 266 1921 266 2881 266 3841 266 4805 262 5765 262 6725 262 7685 262 8645 262 9605 262 10565 262 11525 262 12485 262 13441 266 14401 266 15361 266 16321 270 17281 270 18241 270 19201 270 20161 270 21121 270 22081 270 23041 270 24001 270 24961 270 25921 270 26881 270 27841 270 28801 270 29761 270 30721 270 31681 270 32641 270 33601 270 34561 270 35521 270 36481 270 37441 270 38401 270 39361 270 40321 270 41281 270 42241 270 43201 270 44165 270 45125 270 46090 265 47050 265 48010 265 48974 261 49934 261 50898 17 50920 240 51858 17 51880 240 52844 236 53804 236 54764 236 55728 236 56688 236 57648 236 58608 236 59568 236 60528 236 61488 236 62418 13 62457 227 63378 13 63417 227 64338 13 64377 227 65294 30 65341 227 66254 30 66301 227 67210 38 67265 223 68170 38 68225 223 69130 38 69181 231 70090 38 70141 231 71050 38 71101 231 72005 47 72061 236 72965 47 73021 236 73925 47 73981 240 74885 47 74941 240 75845 47 75901 240 76805 296 77765 296 78721 300 79681 300 80641 304 81601 304 82561 304 83521 304 84481 304 85441 309 86401 309 87361 309 88321 313 89281 313 90241 313 91201 313 92161 317 93121 317 94081 317 95041 321 96001 321 96961 326 97921 326 98881 326 99841 330 100801 330 101761 330 102721 330 103681 347 104641 347 105601 347 106561 351 107521 351 108481 356 109441 356 110401 356 111361 360 112321 360 113281 369 114241 369 115201 369 116161 386 117121 386 118081 399 119041 399 120001 407 120537 150 120961 407 121497 150 121921 407 122457 150 122881 411 123395 197 123837 415 124355 197 124797 424 125294 236 125752 429 126254 236 126712 429 127214 236 127672 476 128152 270 128628 480 129112 270 129588 784 130544 788 131504 806 132352 43 132442 828 133312 43 133402 828 134272 43 134362 384039
TEST_1722_class_1,-1
TEST_1722_class_2,-1
TEST_1722_class_3,-1
TEST_1722_class_4,-1
TEST_1722_class_5,-1
TEST_1722_class_6,-1
TEST_1722_class_7,-1
TEST_1722_class_8,-1
TEST_1722_class_9,-1
TEST_1722_class_10,-1
TEST_1722_class_11,267 694 1227 694 2187 694 3147 694 4107 698 5067 698 6027 698 6987 698 7947 698 8907 698 9867 698 10827 698 11787 698 12747 694 13707 694 14667 694 15627 694 16591 690 17551 690 18511 690 19471 690 20431 690 21391 690 22351 690 23311 690 24271 690 25231 690 26191 690 27151 690 28111 690 29071 690 30031 690 30991 690 31951 690 32911 690 33871 690 34831 690 35791 690 36751 690 37711 690 38671 690 39631 690 40591 690 41551 690 42511 690 43471 694 44435 690 45395 695 46355 695 47315 695 48275 699 49235 699 50195 703 50915 5 51160 698 51875 5 52120 724 53080 724 54040 724 55000 728 55964 724 56924 724 57884 724 58844 724 59804 724 60764 724 61724 694 62431 26 62684 694 63391 26 63644 694 64351 26 64604 690 65324 17 65568 686 66284 17 66528 682 67248 17 67488 682 68208 17 68448 682 69168 13 69412 678 70128 13 70372 678 71088 13 71332 673 72052 9 72297 668 73012 9 73257 668 73972 9 74221 664 74932 9 75181 664 75892 9 76141 664 77101 664 78061 660 79021 660 79981 660 80945 656 81905 656 82865 656 83825 656 84785 656 85750 651 86710 651 87670 651 88634 647 89594 647 90554 647 91514 647 92478 643 93438 643 94398 643 95362 639 96322 639 97287 634 98247 634 99207 634 100171 630 101131 630 102091 630 103051 630 104028 613 104988 613 105948 613 106912 609 107872 609 108837 604 109797 604 110757 604 111721 600 112681 600 113650 591 114610 591 115570 591 116547 574 117507 574 118480 561 119440 561 120408 129 120687 274 121368 129 121647 274 122328 129 122607 274 123292 103 123592 245 124252 103 124552 245 125221 73 125530 222 126181 73 126490 222 127141 73 127450 222 128148 4 128422 206 129108 4 129382 206 130372 172 131332 172 132310 42 132395 47 133270 42 133355 47 134230 42 134315 47
TEST_1723_class_0,1 283 391 90 515 146 772 472 1351 90 1475 146 1732 485 2307 270 2688 489 3267 270 3648 489 4227 270 4608 506 5118 334 5568 506 6078 334 6528 840 7484 844 8444 844 9404 844 10364 844 11324 844 12284 844 13244 848 14204 848 15164 848 16124 848 17088 844 18048 844 19008 844 19968 844 20928 849 21880 857 22840 870 23791 879 24751 879 25711 896 26662 905 27622 948 28578 952 29538 488863
TEST_1723_class_1,-1
TEST_1723_class_2,-1
TEST_1723_class_3,-1
TEST_1723_class_4,-1
TEST_1723_class_5,-1
TEST_1723_class_6,-1
TEST_1723_class_7,365 26 481 34 1325 26 1441 34 2290 17 3250 17 4210 17
TEST_1723_class_8,-1
TEST_1723_class_9,-1
TEST_1723_class_10,-1
TEST_1723_class_11,284 81 661 111 1244 81 1621 111 2217 73 2577 111 3177 73 3537 111 4137 73 4497 111 5114 4 5452 116 6074 4 6412 116 7368 116 8328 116 9288 116 10248 116 11208 116 12168 116 13128 116 14092 112 15052 112 16012 112 16972 116 17932 116 18892 116 19852 116 20812 116 21777 103 22737 103 23710 81 24670 81 25630 81 26607 55 27567 55 28570 8 29530 8
TEST_1724_class_0,23962 9 24922 9 25882 9 26842 35 27802 35 28762 39 29722 39 30678 39 31638 39 32598 39 33554 26 34514 26 35474 26 36434 26 37394 26 38350 30 39310 30 40270 42 41230 42 41782 9 42185 56 42742 9 43145 56 43702 9 44105 56 44487 107 44624 51 45061 60 45447 107 45584 51 46021 60 46394 210 46977 64 47354 210 47937 64 48314 210 48897 64 49270 218 49848 73 50230 218 50808 73 51185 227 51764 77 52145 227 52724 77 53080 8 53097 240 53680 81 54040 8 54057 240 54640 81 55000 8 55017 240 55600 81 55951 266 56555 86 56911 266 57515 86 57841 300 58462 99 58801 300 59422 99 59761 300 60382 99 60648 377 61334 107 61608 377 62294 111 62547 403 63250 115 63507 403 64210 115 64467 403 65170 132 65392 442 66121 141 66352 442 67081 159 67261 506 68032 168 68221 506 68992 725 69931 746 70891 746 71851 754 72721 844 73681 853 74594 900 75554 900 76514 926 77457 943 78417 439984
TEST_1724_class_1,-1
TEST_1724_class_2,297 8 327 210 1257 8 1287 210 2217 4 2247 205 3177 4 3207 205 4137 4 4167 205 5122 206 6082 206 7038 206 7998 206 8958 206 9918 30 9957 163 10878 30 10917 163 11838 22 11890 145 12798 22 12850 145 13771 4 13818 17 13865 86 14731 4 14778 17 14825 86 15691 4 15738 17 15785 86 16750 21 16784 43 17710 21 17744 43 18674 8 18717 21 19634 8 19677 21 20594 8 20637 21 21605 5 22565 5
TEST_1724_class_3,-1
TEST_1724_class_4,-1
TEST_1724_class_5,-1
TEST_1724_class_6,-1
TEST_1724_class_7,944 17 1904 17 2864 17 3824 17 4784 17 5744 17 6704 17 7664 17 8624 17 9584 17 10544 17 11504 17 12472 9 13432 9 14392 9 15352 9 16312 9 17277 4 18237 4 19197 4 20157 4 21117 4 22077 4 23037 4 23997 4 24957 4 25917 4 26877 4 27837 4
TEST_1724_class_8,-1
TEST_1724_class_9,-1
TEST_1724_class_10,-1
TEST_1724_class_11,1 296 305 22 537 407 961 296 1265 22 1497 407 1921 296 2221 26 2452 412 2881 296 3181 26 3412 412 3841 296 4141 26 4372 412 4801 321 5328 416 5761 321 6288 416 6721 317 7244 420 7681 317 8204 420 8641 317 9164 420 9601 317 9948 9 10120 424 10561 317 10908 9 11080 424 11521 317 11860 30 12035 437 12481 317 12820 30 12995 437 13441 330 13775 43 13835 30 13951 441 14401 330 14735 43 14795 30 14911 441 15361 330 15695 43 15755 30 15871 441 16321 429 16771 13 16827 450 17281 429 17731 13 17787 450 18241 433 18682 35 18738 459 19201 433 19642 35 19698 459 20161 433 20602 35 20658 459 21121 484 21610 467 22081 484 22570 467 23041 921 23971 26 24001 921 24931 26 24961 921 25891 26 25921 921 26881 921 27841 921 28801 921 29761 917 30717 921 31677 921 32637 917 33580 934 34540 934 35500 934 36460 934 37420 930 38380 930 39340 930 40312 918 41272 510 41791 394 42241 501 42751 394 43201 501 43711 394 44161 326 44594 30 44675 386 45121 326 45554 30 45635 386 46081 313 46604 373 47041 313 47564 373 48001 313 48524 373 48961 309 49488 360 49921 309 50448 360 50881 304 51412 352 51841 304 52372 352 52801 279 53088 9 53337 343 53761 279 54048 9 54297 343 54721 279 55008 9 55257 343 55681 270 56217 338 56641 270 57177 338 57601 240 58141 321 58561 240 59101 321 59521 240 60061 321 60481 167 61025 309 61441 167 61985 309 62405 142 62950 300 63365 142 63910 300 64325 142 64870 300 65302 90 65834 287 66262 90 66794 287 67240 21 67767 265 68200 21 68727 265 69717 214 70677 214 71637 214 72605 116 73565 116 74534 60 75494 60 76454 60 77440 17 78400 17
TEST_1725_class_0,562 399 1522 399 2478 403 3438 403 4398 403 5354 407 6314 407 7265 416 8225 416 9185 416 9914 26 10141 420 10874 26 11101 420 11821 47 12057 424 12781 47 13017 424 13737 60 13977 424 14697 60 14937 424 15657 60 15897 424 16608 82 16857 424 17568 82 17817 424 18524 94 18772 429 19484 94 19732 429 20444 94 20692 429 21395 112 21648 433 22355 112 22608 433 23144 4 23174 56 23307 124 23564 437 24104 4 24134 56 24267 124 24524 437 25064 4 25094 56 25227 124 25484 437 26002 146 26170 154 26431 450 26962 146 27130 154 27391 450 27901 360 28342 459 28861 360 29302 459 29804 394 30245 476 30764 394 31205 476 31724 394 32165 489 32667 947 33627 484774
TEST_1725_class_1,-1
TEST_1725_class_2,-1
TEST_1725_class_3,-1
TEST_1725_class_4,-1
TEST_1725_class_5,-1
TEST_1725_class_6,-1
TEST_1725_class_7,1 330 344 8 961 330 1304 8 1921 330 2264 8 2881 330 3224 8 3841 330 4184 8 4801 330 5761 330 6721 334 7681 334 8641 334 9601 313 10561 313 11521 300 12481 300 13441 296 14401 296 15361 296 16321 287 17281 287 18241 283 19201 283 20161 283 21121 274 22081 274 23041 103 23148 26 23230 77 24001 103 24108 26 24190 77 24961 103 25068 26 25150 77 25921 81 26148 22 26881 81 27108 22 27841 60 28801 60 29761 43 30721 43 31681 43 32654 13 33614 13
TEST_1725_class_8,-1
TEST_1725_class_9,-1
TEST_1725_class_10,-1
TEST_1725_class_11,331 13 352 210 1291 13 1312 210 2251 13 2272 206 3211 13 3232 206 4171 13 4192 206 5131 223 6091 223 7055 210 8015 210 8975 210 9940 201 10900 201 11868 189 12828 189 13797 180 14757 180 15717 180 16690 167 17650 167 18618 154 19578 154 20538 154 21507 141 22467 141 23431 133 24391 133 25351 133 26324 107 27284 107 28261 81 29221 81 30198 47 31158 47 32118 47
TEST_1726_class_0,610 34 657 30 1570 34 1617 30 2521 90 3481 90 4441 90 5388 107 6348 107 7295 125 8255 125 9215 125 10154 146 11114 146 12018 206 12978 206 13891 253 14851 253 15811 253 16762 266 17200 47 17272 9 17722 266 18160 47 18232 9 18678 296 19115 65 19184 17 19638 296 20075 65 20144 17 20598 296 21035 65 21104 17 21198 13 21541 381 21952 13 21978 103 22158 13 22501 381 22912 13 22938 103 23075 69 23452 549 24035 69 24412 549 24995 69 25372 549 25938 103 26135 26 26195 13 26324 557 26898 103 27095 26 27155 13 27284 703 28042 103 28201 13 28231 716 29002 103 29161 13 29191 737 29941 947 30901 947 31861 486540
TEST_1726_class_1,-1
TEST_1726_class_2,687 274 1647 274 2611 270 3571 270 4531 270 5495 266 6455 266 7420 261 8380 261 9340 261 10300 261 11260 261 12224 257 13184 257 14144 257 15104 257 16064 257 17028 172 17247 25 17988 172 18207 25 18974 141 19180 4 19934 141 20140 4 20894 141 21100 4 21922 30 21965 13 22882 30 22925 13
TEST_1726_class_3,-1
TEST_1726_class_4,-1
TEST_1726_class_5,-1
TEST_1726_class_6,-1
TEST_1726_class_7,1 56 91 394 961 56 1051 394 1921 489 2881 489 3841 489 4801 497 5761 497 6721 501 7681 501 8641 501 9601 510 10561 510 11521 497 12481 497 13441 450 14401 450 15361 450 16321 441 17281 441 18241 437 19201 437 20161 437 21121 77 21211 330 22081 77 22171 330 23041 34 23144 308 24001 34 24104 308 24961 34 25064 308 25921 17 26041 94 26161 34 26208 116 26881 17 27001 94 27121 34 27168 116 27987 55 28145 56 28214 17 28947 55 29105 56 29174 17 29928 13 30888 13 31848 13
TEST_1726_class_8,-1
TEST_1726_class_9,-1
TEST_1726_class_10,-1
TEST_1726_class_11,485 125 644 13 1445 125 1604 13 2410 111 3370 111 4330 111 5298 90 6258 90 7222 73 8182 73 9142 73 10111 43 11071 43
TEST_1727_class_0,1 518400
TEST_1727_class_1,-1
TEST_1727_class_2,-1
TEST_1727_class_3,-1
TEST_1727_class_4,-1
TEST_1727_class_5,-1
TEST_1727_class_6,-1
TEST_1727_class_7,-1
TEST_1727_class_8,-1
TEST_1727_class_9,-1
TEST_1727_class_10,-1
TEST_1727_class_11,-1
TEST_1728_class_0,48 60 130 34 245 360 832 129 1008 60 1090 34 1205 360 1792 129 1964 124 2165 360 2752 129 2924 124 3125 360 3712 129 3884 124 4085 360 4672 129 4840 141 5045 360 5632 129 5800 141 6005 360 6592 133 6760 150 6965 360 7552 133 7720 150 7925 360 8512 133 8680 150 8885 360 9472 138 9635 159 9845 360 10432 138 10595 159 10805 360 11392 335 11752 378 12348 339 12712 378 13308 742 14264 746 15224 746 16184 746 17144 746 18104 746 19060 750 20020 750 20980 758 21935 763 22895 789 23847 797 24807 797 25767 814 26722 819 27682 832 28630 844 29590 852 30541 861 31501 861 32461 870 33417 874 34377 883 35332 888 36292 888 37252 900 38174 938 39134 479267
TEST_1728_class_1,-1
TEST_1728_class_2,1 47 108 22 164 81 961 47 1068 22 1124 81 1921 43 2088 77 2881 43 3048 77 3841 43 4008 77 4801 39 4981 64 5761 39 5941 64 6725 35 6910 55 7685 35 7870 55 8645 35 8830 55 9610 25 9794 51 10570 25 10754 51 11727 25 12687 25
TEST_1728_class_3,-1
TEST_1728_class_4,-1
TEST_1728_class_5,-1
TEST_1728_class_6,-1
TEST_1728_class_7,-1
TEST_1728_class_8,-1
TEST_1728_class_9,-1
TEST_1728_class_10,-1
TEST_1728_class_11,605 227 1565 227 2525 227 3485 227 4445 227 5405 227 6365 227 7325 227 8285 227 9245 227 10205 227 11165 227 12130 218 13090 218 14050 214 15010 214 15970 214 16930 214 17890 214 18850 210 19810 210 20770 210 21738 197 22698 197 23684 163 24644 163 25604 163 26581 141 27541 141 28514 116 29474 116 30442 99 31402 99 32362 99 33331 86 34291 86 35260 72 36220 72 37180 72 38152 22 39112 22
TEST_1729_class_0,1 518400
TEST_1729_class_1,-1
TEST_1729_class_2,-1
TEST_1729_class_3,-1
TEST_1729_class_4,-1
TEST_1729_class_5,-1
TEST_1729_class_6,-1
TEST_1729_class_7,-1
TEST_1729_class_8,-1
TEST_1729_class_9,-1
TEST_1729_class_10,-1
TEST_1729_class_11,-1
